,date,rainfall,year,mth,day,ystrdy_lvl,usg_amt,tdy_rain_ptntl,tdy_rain_coll,tnkr_amt,tdy_lvl,tdy_rain_ovflw
384,2005-01-19,0.0,2005,01,19,9294,500,0,0,0,8794,0
385,2005-01-20,0.0,2005,01,20,8794,500,0,0,0,8294,0
386,2005-01-21,0.0,2005,01,21,8294,500,0,0,0,7794,0
387,2005-01-22,4.9,2005,01,22,7794,500,314,314,0,7608,0
388,2005-01-23,8.7,2005,01,23,7608,500,557,557,0,7665,0
389,2005-01-24,19.8,2005,01,24,7665,500,1267,1267,0,8432,0
390,2005-01-25,0.0,2005,01,25,8432,500,0,0,0,7932,0
391,2005-01-26,0.0,2005,01,26,7932,500,0,0,0,7432,0
392,2005-01-27,0.0,2005,01,27,7432,500,0,0,0,6932,0
393,2005-01-28,0.0,2005,01,28,6932,500,0,0,0,6432,0
394,2005-01-29,0.0,2005,01,29,6432,500,0,0,0,5932,0
395,2005-01-30,0.0,2005,01,30,5932,500,0,0,0,5432,0
396,2005-01-31,0.0,2005,01,31,5432,500,0,0,0,4932,0
397,2005-02-01,1.6,2005,02,01,4932,500,102,102,0,4534,0
398,2005-02-02,0.0,2005,02,02,4534,500,0,0,0,4034,0
399,2005-02-03,0.0,2005,02,03,4034,500,0,0,0,3534,0
400,2005-02-04,0.0,2005,02,04,3534,500,0,0,0,3034,0
401,2005-02-05,0.0,2005,02,05,3034,500,0,0,0,2534,0
402,2005-02-06,0.0,2005,02,06,2534,500,0,0,6000,8034,0
403,2005-02-07,0.0,2005,02,07,8034,500,0,0,0,7534,0
404,2005-02-08,0.0,2005,02,08,7534,500,0,0,0,7034,0
405,2005-02-09,0.0,2005,02,09,7034,500,0,0,0,6534,0
406,2005-02-10,0.0,2005,02,10,6534,500,0,0,0,6034,0
407,2005-02-11,0.0,2005,02,11,6034,500,0,0,0,5534,0
408,2005-02-12,0.0,2005,02,12,5534,500,0,0,0,5034,0
409,2005-02-13,0.0,2005,02,13,5034,500,0,0,0,4534,0
410,2005-02-14,0.0,2005,02,14,4534,500,0,0,0,4034,0
411,2005-02-15,0.0,2005,02,15,4034,500,0,0,0,3534,0
412,2005-02-16,1.9,2005,02,16,3534,500,122,122,0,3156,0
413,2005-02-17,0.0,2005,02,17,3156,500,0,0,0,2656,0
414,2005-02-18,1.5,2005,02,18,2656,500,96,96,6000,8252,0
415,2005-02-19,0.0,2005,02,19,8252,500,0,0,0,7752,0
416,2005-02-20,0.0,2005,02,20,7752,500,0,0,0,7252,0
417,2005-02-21,0.0,2005,02,21,7252,500,0,0,0,6752,0
418,2005-02-22,0.0,2005,02,22,6752,500,0,0,0,6252,0
419,2005-02-23,12.0,2005,02,23,6252,500,768,768,0,6520,0
420,2005-02-24,0.0,2005,02,24,6520,500,0,0,0,6020,0
421,2005-02-25,0.0,2005,02,25,6020,500,0,0,0,5520,0
422,2005-02-26,0.0,2005,02,26,5520,500,0,0,0,5020,0
423,2005-02-27,0.0,2005,02,27,5020,500,0,0,0,4520,0
424,2005-02-28,0.0,2005,02,28,4520,500,0,0,0,4020,0
425,2005-03-01,0.0,2005,03,01,4020,500,0,0,0,3520,0
426,2005-03-02,0.0,2005,03,02,3520,500,0,0,0,3020,0
427,2005-03-03,0.0,2005,03,03,3020,500,0,0,0,2520,0
428,2005-03-04,0.0,2005,03,04,2520,500,0,0,6000,8020,0
429,2005-03-05,0.0,2005,03,05,8020,500,0,0,0,7520,0
430,2005-03-06,0.0,2005,03,06,7520,500,0,0,0,7020,0
431,2005-03-07,0.0,2005,03,07,7020,500,0,0,0,6520,0
432,2005-03-08,0.0,2005,03,08,6520,500,0,0,0,6020,0
433,2005-03-09,0.0,2005,03,09,6020,500,0,0,0,5520,0
434,2005-03-10,0.0,2005,03,10,5520,500,0,0,0,5020,0
435,2005-03-11,0.0,2005,03,11,5020,500,0,0,0,4520,0
436,2005-03-12,10.2,2005,03,12,4520,500,653,653,0,4673,0
437,2005-03-13,3.0,2005,03,13,4673,500,192,192,0,4365,0
438,2005-03-14,0.0,2005,03,14,4365,500,0,0,0,3865,0
439,2005-03-15,0.0,2005,03,15,3865,500,0,0,0,3365,0
440,2005-03-16,0.0,2005,03,16,3365,500,0,0,0,2865,0
441,2005-03-17,0.8,2005,03,17,2865,500,51,51,6000,8416,0
442,2005-03-18,0.0,2005,03,18,8416,500,0,0,0,7916,0
443,2005-03-19,22.5,2005,03,19,7916,500,1440,1440,0,8856,0
444,2005-03-20,0.2,2005,03,20,8856,500,13,13,0,8369,0
445,2005-03-21,0.3,2005,03,21,8369,500,19,19,0,7888,0
446,2005-03-22,4.7,2005,03,22,7888,500,301,301,0,7689,0
447,2005-03-23,3.0,2005,03,23,7689,500,192,192,0,7381,0
448,2005-03-24,0.0,2005,03,24,7381,500,0,0,0,6881,0
449,2005-03-25,3.2,2005,03,25,6881,500,205,205,0,6586,0
450,2005-03-26,0.0,2005,03,26,6586,500,0,0,0,6086,0
451,2005-03-27,0.0,2005,03,27,6086,500,0,0,0,5586,0
452,2005-03-28,0.0,2005,03,28,5586,500,0,0,0,5086,0
453,2005-03-29,2.2,2005,03,29,5086,500,141,141,0,4727,0
454,2005-03-30,0.0,2005,03,30,4727,500,0,0,0,4227,0
455,2005-03-31,0.0,2005,03,31,4227,500,0,0,0,3727,0
456,2005-04-01,0.0,2005,04,01,3727,500,0,0,0,3227,0
457,2005-04-02,0.0,2005,04,02,3227,500,0,0,0,2727,0
458,2005-04-03,0.0,2005,04,03,2727,500,0,0,6000,8227,0
459,2005-04-04,0.5,2005,04,04,8227,500,32,32,0,7759,0
460,2005-04-05,0.0,2005,04,05,7759,500,0,0,0,7259,0
461,2005-04-06,0.0,2005,04,06,7259,500,0,0,0,6759,0
462,2005-04-07,0.0,2005,04,07,6759,500,0,0,0,6259,0
463,2005-04-08,0.0,2005,04,08,6259,500,0,0,0,5759,0
464,2005-04-09,0.2,2005,04,09,5759,500,13,13,0,5272,0
465,2005-04-10,1.6,2005,04,10,5272,500,102,102,0,4874,0
466,2005-04-11,0.0,2005,04,11,4874,500,0,0,0,4374,0
467,2005-04-12,0.0,2005,04,12,4374,500,0,0,0,3874,0
468,2005-04-13,0.0,2005,04,13,3874,500,0,0,0,3374,0
469,2005-04-14,0.0,2005,04,14,3374,500,0,0,0,2874,0
470,2005-04-15,0.0,2005,04,15,2874,500,0,0,6000,8374,0
471,2005-04-16,0.0,2005,04,16,8374,500,0,0,0,7874,0
472,2005-04-17,0.0,2005,04,17,7874,500,0,0,0,7374,0
473,2005-04-18,0.0,2005,04,18,7374,500,0,0,0,6874,0
474,2005-04-19,0.0,2005,04,19,6874,500,0,0,0,6374,0
475,2005-04-20,0.0,2005,04,20,6374,500,0,0,0,5874,0
476,2005-04-21,0.0,2005,04,21,5874,500,0,0,0,5374,0
477,2005-04-22,0.0,2005,04,22,5374,500,0,0,0,4874,0
478,2005-04-23,0.7,2005,04,23,4874,500,45,45,0,4419,0
479,2005-04-24,6.3,2005,04,24,4419,500,403,403,0,4322,0
480,2005-04-25,0.2,2005,04,25,4322,500,13,13,0,3835,0
481,2005-04-26,0.0,2005,04,26,3835,500,0,0,0,3335,0
482,2005-04-27,9.9,2005,04,27,3335,500,634,634,0,3469,0
483,2005-04-28,0.0,2005,04,28,3469,500,0,0,0,2969,0
484,2005-04-29,0.0,2005,04,29,2969,500,0,0,6000,8469,0
485,2005-04-30,15.4,2005,04,30,8469,500,986,986,0,8955,0
486,2005-05-01,2.6,2005,05,01,8955,500,166,166,0,8621,0
487,2005-05-02,0.0,2005,05,02,8621,500,0,0,0,8121,0
488,2005-05-03,0.5,2005,05,03,8121,500,32,32,0,7653,0
489,2005-05-04,0.0,2005,05,04,7653,500,0,0,0,7153,0
490,2005-05-05,8.8,2005,05,05,7153,500,563,563,0,7216,0
491,2005-05-06,8.3,2005,05,06,7216,500,531,531,0,7247,0
492,2005-05-07,1.2,2005,05,07,7247,500,77,77,0,6824,0
493,2005-05-08,0.7,2005,05,08,6824,500,45,45,0,6369,0
494,2005-05-09,5.7,2005,05,09,6369,500,365,365,0,6234,0
495,2005-05-10,0.0,2005,05,10,6234,500,0,0,0,5734,0
496,2005-05-11,0.0,2005,05,11,5734,500,0,0,0,5234,0
497,2005-05-12,0.0,2005,05,12,5234,500,0,0,0,4734,0
498,2005-05-13,0.0,2005,05,13,4734,500,0,0,0,4234,0
499,2005-05-14,0.7,2005,05,14,4234,500,45,45,0,3779,0
500,2005-05-15,4.0,2005,05,15,3779,500,256,256,0,3535,0
501,2005-05-16,0.0,2005,05,16,3535,500,0,0,0,3035,0
502,2005-05-17,1.5,2005,05,17,3035,500,96,96,0,2631,0
503,2005-05-18,0.7,2005,05,18,2631,500,45,45,6000,8176,0
504,2005-05-19,0.0,2005,05,19,8176,500,0,0,0,7676,0
505,2005-05-20,4.9,2005,05,20,7676,500,314,314,0,7490,0
506,2005-05-21,0.0,2005,05,21,7490,500,0,0,0,6990,0
507,2005-05-22,0.0,2005,05,22,6990,500,0,0,0,6490,0
508,2005-05-23,0.0,2005,05,23,6490,500,0,0,0,5990,0
509,2005-05-24,0.0,2005,05,24,5990,500,0,0,0,5490,0
510,2005-05-25,0.0,2005,05,25,5490,500,0,0,0,4990,0
511,2005-05-26,0.0,2005,05,26,4990,500,0,0,0,4490,0
512,2005-05-27,0.0,2005,05,27,4490,500,0,0,0,3990,0
513,2005-05-28,1.0,2005,05,28,3990,500,64,64,0,3554,0
514,2005-05-29,0.0,2005,05,29,3554,500,0,0,0,3054,0
515,2005-05-30,0.0,2005,05,30,3054,500,0,0,0,2554,0
516,2005-05-31,0.0,2005,05,31,2554,500,0,0,6000,8054,0
517,2005-06-01,0.0,2005,06,01,8054,500,0,0,0,7554,0
518,2005-06-02,0.0,2005,06,02,7554,500,0,0,0,7054,0
519,2005-06-03,0.0,2005,06,03,7054,500,0,0,0,6554,0
520,2005-06-04,0.2,2005,06,04,6554,500,13,13,0,6067,0
521,2005-06-05,6.5,2005,06,05,6067,500,416,416,0,5983,0
522,2005-06-06,15.4,2005,06,06,5983,500,986,986,0,6469,0
523,2005-06-07,4.8,2005,06,07,6469,500,307,307,0,6276,0
524,2005-06-08,21.0,2005,06,08,6276,500,1344,1344,0,7120,0
525,2005-06-09,0.0,2005,06,09,7120,500,0,0,0,6620,0
526,2005-06-10,0.0,2005,06,10,6620,500,0,0,0,6120,0
527,2005-06-11,2.2,2005,06,11,6120,500,141,141,0,5761,0
528,2005-06-12,0.0,2005,06,12,5761,500,0,0,0,5261,0
529,2005-06-13,0.0,2005,06,13,5261,500,0,0,0,4761,0
530,2005-06-14,0.0,2005,06,14,4761,500,0,0,0,4261,0
531,2005-06-15,23.3,2005,06,15,4261,500,1491,1491,0,5252,0
532,2005-06-16,0.0,2005,06,16,5252,500,0,0,0,4752,0
533,2005-06-17,0.0,2005,06,17,4752,500,0,0,0,4252,0
534,2005-06-18,0.0,2005,06,18,4252,500,0,0,0,3752,0
535,2005-06-19,0.2,2005,06,19,3752,500,13,13,0,3265,0
536,2005-06-20,1.7,2005,06,20,3265,500,109,109,0,2874,0
537,2005-06-21,10.0,2005,06,21,2874,500,640,640,6000,9014,0
538,2005-06-22,37.3,2005,06,22,9014,500,2387,1486,0,10000,901
539,2005-06-23,7.5,2005,06,23,10000,500,480,480,0,9980,0
540,2005-06-24,44.2,2005,06,24,9980,500,2829,520,0,10000,2309
541,2005-06-25,1.3,2005,06,25,10000,500,83,83,0,9583,0
542,2005-06-26,11.8,2005,06,26,9583,500,755,755,0,9838,0
543,2005-06-27,6.0,2005,06,27,9838,500,384,384,0,9722,0
544,2005-06-28,0.0,2005,06,28,9722,500,0,0,0,9222,0
545,2005-06-29,7.1,2005,06,29,9222,500,454,454,0,9176,0
546,2005-06-30,22.4,2005,06,30,9176,500,1434,1324,0,10000,110
547,2005-07-01,0.0,2005,07,01,10000,500,0,0,0,9500,0
548,2005-07-02,0.2,2005,07,02,9500,500,13,13,0,9013,0
549,2005-07-03,4.0,2005,07,03,9013,500,256,256,0,8769,0
550,2005-07-04,0.3,2005,07,04,8769,500,19,19,0,8288,0
551,2005-07-05,1.2,2005,07,05,8288,500,77,77,0,7865,0
552,2005-07-06,0.0,2005,07,06,7865,500,0,0,0,7365,0
553,2005-07-07,7.2,2005,07,07,7365,500,461,461,0,7326,0
554,2005-07-08,51.5,2005,07,08,7326,500,3296,3174,0,10000,122
555,2005-07-09,0.2,2005,07,09,10000,500,13,13,0,9513,0
556,2005-07-10,36.0,2005,07,10,9513,500,2304,987,0,10000,1317
557,2005-07-11,7.2,2005,07,11,10000,500,461,461,0,9961,0
558,2005-07-12,22.5,2005,07,12,9961,500,1440,539,0,10000,901
559,2005-07-13,9.4,2005,07,13,10000,500,602,500,0,10000,102
560,2005-07-14,13.7,2005,07,14,10000,500,877,500,0,10000,377
561,2005-07-15,23.5,2005,07,15,10000,500,1504,500,0,10000,1004
562,2005-07-16,0.0,2005,07,16,10000,500,0,0,0,9500,0
563,2005-07-17,13.8,2005,07,17,9500,500,883,883,0,9883,0
564,2005-07-18,32.0,2005,07,18,9883,500,2048,617,0,10000,1431
565,2005-07-19,2.4,2005,07,19,10000,500,154,154,0,9654,0
566,2005-07-20,0.0,2005,07,20,9654,500,0,0,0,9154,0
567,2005-07-21,4.7,2005,07,21,9154,500,301,301,0,8955,0
568,2005-07-22,0.5,2005,07,22,8955,500,32,32,0,8487,0
569,2005-07-23,0.0,2005,07,23,8487,500,0,0,0,7987,0
570,2005-07-24,0.6,2005,07,24,7987,500,38,38,0,7525,0
571,2005-07-25,4.8,2005,07,25,7525,500,307,307,0,7332,0
572,2005-07-26,1.3,2005,07,26,7332,500,83,83,0,6915,0
573,2005-07-27,5.0,2005,07,27,6915,500,320,320,0,6735,0
574,2005-07-28,0.2,2005,07,28,6735,500,13,13,0,6248,0
575,2005-07-29,1.0,2005,07,29,6248,500,64,64,0,5812,0
576,2005-07-30,10.3,2005,07,30,5812,500,659,659,0,5971,0
577,2005-07-31,0.0,2005,07,31,5971,500,0,0,0,5471,0
578,2005-08-01,0.8,2005,08,01,5471,500,51,51,0,5022,0
579,2005-08-02,0.0,2005,08,02,5022,500,0,0,0,4522,0
580,2005-08-03,1.9,2005,08,03,4522,500,122,122,0,4144,0
581,2005-08-04,6.7,2005,08,04,4144,500,429,429,0,4073,0
582,2005-08-05,1.6,2005,08,05,4073,500,102,102,0,3675,0
583,2005-08-06,39.3,2005,08,06,3675,500,2515,2515,0,5690,0
584,2005-08-07,68.1,2005,08,07,5690,500,4358,4358,0,9548,0
585,2005-08-08,1.3,2005,08,08,9548,500,83,83,0,9131,0
586,2005-08-09,23.5,2005,08,09,9131,500,1504,1369,0,10000,135
587,2005-08-10,10.0,2005,08,10,10000,500,640,500,0,10000,140
588,2005-08-11,6.9,2005,08,11,10000,500,442,442,0,9942,0
589,2005-08-12,12.1,2005,08,12,9942,500,774,558,0,10000,216
590,2005-08-13,1.2,2005,08,13,10000,500,77,77,0,9577,0
591,2005-08-14,0.0,2005,08,14,9577,500,0,0,0,9077,0
592,2005-08-15,8.9,2005,08,15,9077,500,570,570,0,9147,0
593,2005-08-16,2.2,2005,08,16,9147,500,141,141,0,8788,0
594,2005-08-17,0.7,2005,08,17,8788,500,45,45,0,8333,0
595,2005-08-18,1.8,2005,08,18,8333,500,115,115,0,7948,0
596,2005-08-19,7.6,2005,08,19,7948,500,486,486,0,7934,0
597,2005-08-20,18.2,2005,08,20,7934,500,1165,1165,0,8599,0
598,2005-08-21,12.7,2005,08,21,8599,500,813,813,0,8912,0
599,2005-08-22,24.3,2005,08,22,8912,500,1555,1555,0,9967,0
600,2005-08-23,1.4,2005,08,23,9967,500,90,90,0,9557,0
601,2005-08-24,0.8,2005,08,24,9557,500,51,51,0,9108,0
602,2005-08-25,10.1,2005,08,25,9108,500,646,646,0,9254,0
603,2005-08-26,16.0,2005,08,26,9254,500,1024,1024,0,9778,0
604,2005-08-27,28.8,2005,08,27,9778,500,1843,722,0,10000,1121
605,2005-08-28,2.1,2005,08,28,10000,500,134,134,0,9634,0
606,2005-08-29,0.0,2005,08,29,9634,500,0,0,0,9134,0
607,2005-08-30,0.0,2005,08,30,9134,500,0,0,0,8634,0
608,2005-08-31,0.3,2005,08,31,8634,500,19,19,0,8153,0
609,2005-09-01,0.0,2005,09,01,8153,500,0,0,0,7653,0
610,2005-09-02,0.0,2005,09,02,7653,500,0,0,0,7153,0
611,2005-09-03,3.5,2005,09,03,7153,500,224,224,0,6877,0
612,2005-09-04,4.0,2005,09,04,6877,500,256,256,0,6633,0
613,2005-09-05,2.1,2005,09,05,6633,500,134,134,0,6267,0
614,2005-09-06,17.0,2005,09,06,6267,500,1088,1088,0,6855,0
615,2005-09-07,0.0,2005,09,07,6855,500,0,0,0,6355,0
616,2005-09-08,0.0,2005,09,08,6355,500,0,0,0,5855,0
617,2005-09-09,19.0,2005,09,09,5855,500,1216,1216,0,6571,0
618,2005-09-10,24.5,2005,09,10,6571,500,1568,1568,0,7639,0
619,2005-09-11,12.8,2005,09,11,7639,500,819,819,0,7958,0
620,2005-09-12,5.3,2005,09,12,7958,500,339,339,0,7797,0
621,2005-09-13,1.9,2005,09,13,7797,500,122,122,0,7419,0
622,2005-09-14,0.2,2005,09,14,7419,500,13,13,0,6932,0
623,2005-09-15,0.0,2005,09,15,6932,500,0,0,0,6432,0
624,2005-09-16,0.0,2005,09,16,6432,500,0,0,0,5932,0
625,2005-09-17,0.0,2005,09,17,5932,500,0,0,0,5432,0
626,2005-09-18,0.0,2005,09,18,5432,500,0,0,0,4932,0
627,2005-09-19,1.0,2005,09,19,4932,500,64,64,0,4496,0
628,2005-09-20,0.0,2005,09,20,4496,500,0,0,0,3996,0
629,2005-09-21,26.5,2005,09,21,3996,500,1696,1696,0,5192,0
630,2005-09-22,0.5,2005,09,22,5192,500,32,32,0,4724,0
631,2005-09-23,8.0,2005,09,23,4724,500,512,512,0,4736,0
632,2005-09-24,0.0,2005,09,24,4736,500,0,0,0,4236,0
633,2005-09-25,0.0,2005,09,25,4236,500,0,0,0,3736,0
634,2005-09-26,0.0,2005,09,26,3736,500,0,0,0,3236,0
635,2005-09-27,0.0,2005,09,27,3236,500,0,0,0,2736,0
636,2005-09-28,0.2,2005,09,28,2736,500,13,13,6000,8249,0
637,2005-09-29,0.0,2005,09,29,8249,500,0,0,0,7749,0
638,2005-09-30,0.0,2005,09,30,7749,500,0,0,0,7249,0
639,2005-10-01,0.0,2005,10,01,7249,500,0,0,0,6749,0
640,2005-10-02,0.0,2005,10,02,6749,500,0,0,0,6249,0
641,2005-10-03,0.0,2005,10,03,6249,500,0,0,0,5749,0
642,2005-10-04,0.0,2005,10,04,5749,500,0,0,0,5249,0
643,2005-10-05,0.0,2005,10,05,5249,500,0,0,0,4749,0
644,2005-10-06,0.0,2005,10,06,4749,500,0,0,0,4249,0
645,2005-10-07,0.0,2005,10,07,4249,500,0,0,0,3749,0
646,2005-10-08,1.5,2005,10,08,3749,500,96,96,0,3345,0
647,2005-10-09,13.3,2005,10,09,3345,500,851,851,0,3696,0
648,2005-10-10,22.0,2005,10,10,3696,500,1408,1408,0,4604,0
649,2005-10-11,0.0,2005,10,11,4604,500,0,0,0,4104,0
650,2005-10-12,0.0,2005,10,12,4104,500,0,0,0,3604,0
651,2005-10-13,0.0,2005,10,13,3604,500,0,0,0,3104,0
652,2005-10-14,0.0,2005,10,14,3104,500,0,0,0,2604,0
653,2005-10-15,0.0,2005,10,15,2604,500,0,0,6000,8104,0
654,2005-10-16,0.0,2005,10,16,8104,500,0,0,0,7604,0
655,2005-10-17,0.0,2005,10,17,7604,500,0,0,0,7104,0
656,2005-10-18,0.0,2005,10,18,7104,500,0,0,0,6604,0
657,2005-10-19,0.0,2005,10,19,6604,500,0,0,0,6104,0
658,2005-10-20,12.0,2005,10,20,6104,500,768,768,0,6372,0
659,2005-10-21,46.8,2005,10,21,6372,500,2995,2995,0,8867,0
660,2005-10-22,28.5,2005,10,22,8867,500,1824,1633,0,10000,191
661,2005-10-23,2.0,2005,10,23,10000,500,128,128,0,9628,0
662,2005-10-24,0.0,2005,10,24,9628,500,0,0,0,9128,0
663,2005-10-25,0.0,2005,10,25,9128,500,0,0,0,8628,0
664,2005-10-26,0.0,2005,10,26,8628,500,0,0,0,8128,0
665,2005-10-27,0.0,2005,10,27,8128,500,0,0,0,7628,0
666,2005-10-28,0.0,2005,10,28,7628,500,0,0,0,7128,0
667,2005-10-29,0.0,2005,10,29,7128,500,0,0,0,6628,0
668,2005-10-30,0.0,2005,10,30,6628,500,0,0,0,6128,0
669,2005-10-31,0.0,2005,10,31,6128,500,0,0,0,5628,0
670,2005-11-01,0.0,2005,11,01,5628,500,0,0,0,5128,0
671,2005-11-02,0.0,2005,11,02,5128,500,0,0,0,4628,0
672,2005-11-03,0.0,2005,11,03,4628,500,0,0,0,4128,0
673,2005-11-04,0.0,2005,11,04,4128,500,0,0,0,3628,0
674,2005-11-05,0.0,2005,11,05,3628,500,0,0,0,3128,0
675,2005-11-06,0.0,2005,11,06,3128,500,0,0,0,2628,0
676,2005-11-07,0.0,2005,11,07,2628,500,0,0,6000,8128,0
677,2005-11-08,0.0,2005,11,08,8128,500,0,0,0,7628,0
678,2005-11-09,0.0,2005,11,09,7628,500,0,0,0,7128,0
679,2005-11-10,0.0,2005,11,10,7128,500,0,0,0,6628,0
680,2005-11-11,0.0,2005,11,11,6628,500,0,0,0,6128,0
681,2005-11-12,0.0,2005,11,12,6128,500,0,0,0,5628,0
682,2005-11-13,0.0,2005,11,13,5628,500,0,0,0,5128,0
683,2005-11-14,0.0,2005,11,14,5128,500,0,0,0,4628,0
684,2005-11-15,0.0,2005,11,15,4628,500,0,0,0,4128,0
685,2005-11-16,0.0,2005,11,16,4128,500,0,0,0,3628,0
686,2005-11-17,0.0,2005,11,17,3628,500,0,0,0,3128,0
687,2005-11-18,0.0,2005,11,18,3128,500,0,0,0,2628,0
688,2005-11-19,0.0,2005,11,19,2628,500,0,0,6000,8128,0
689,2005-11-20,0.0,2005,11,20,8128,500,0,0,0,7628,0
690,2005-11-21,0.0,2005,11,21,7628,500,0,0,0,7128,0
691,2005-11-22,0.0,2005,11,22,7128,500,0,0,0,6628,0
692,2005-11-23,0.0,2005,11,23,6628,500,0,0,0,6128,0
693,2005-11-24,0.0,2005,11,24,6128,500,0,0,0,5628,0
694,2005-11-25,0.0,2005,11,25,5628,500,0,0,0,5128,0
695,2005-11-26,0.0,2005,11,26,5128,500,0,0,0,4628,0
696,2005-11-27,0.0,2005,11,27,4628,500,0,0,0,4128,0
697,2005-11-28,0.0,2005,11,28,4128,500,0,0,0,3628,0
698,2005-11-29,0.0,2005,11,29,3628,500,0,0,0,3128,0
699,2005-11-30,0.0,2005,11,30,3128,500,0,0,0,2628,0
700,2005-12-01,0.0,2005,12,01,2628,500,0,0,6000,8128,0
701,2005-12-02,0.0,2005,12,02,8128,500,0,0,0,7628,0
702,2005-12-03,0.0,2005,12,03,7628,500,0,0,0,7128,0
703,2005-12-04,0.0,2005,12,04,7128,500,0,0,0,6628,0
704,2005-12-05,0.0,2005,12,05,6628,500,0,0,0,6128,0
705,2005-12-06,0.0,2005,12,06,6128,500,0,0,0,5628,0
706,2005-12-07,0.0,2005,12,07,5628,500,0,0,0,5128,0
707,2005-12-08,0.0,2005,12,08,5128,500,0,0,0,4628,0
708,2005-12-09,0.0,2005,12,09,4628,500,0,0,0,4128,0
709,2005-12-10,0.0,2005,12,10,4128,500,0,0,0,3628,0
710,2005-12-11,0.0,2005,12,11,3628,500,0,0,0,3128,0
711,2005-12-12,0.0,2005,12,12,3128,500,0,0,0,2628,0
712,2005-12-13,0.0,2005,12,13,2628,500,0,0,6000,8128,0
713,2005-12-14,0.0,2005,12,14,8128,500,0,0,0,7628,0
714,2005-12-15,0.0,2005,12,15,7628,500,0,0,0,7128,0
715,2005-12-16,0.0,2005,12,16,7128,500,0,0,0,6628,0
716,2005-12-17,0.0,2005,12,17,6628,500,0,0,0,6128,0
717,2005-12-18,0.0,2005,12,18,6128,500,0,0,0,5628,0
718,2005-12-19,0.0,2005,12,19,5628,500,0,0,0,5128,0
719,2005-12-20,0.0,2005,12,20,5128,500,0,0,0,4628,0
720,2005-12-21,0.0,2005,12,21,4628,500,0,0,0,4128,0
721,2005-12-22,0.0,2005,12,22,4128,500,0,0,0,3628,0
722,2005-12-23,0.0,2005,12,23,3628,500,0,0,0,3128,0
723,2005-12-24,0.0,2005,12,24,3128,500,0,0,0,2628,0
724,2005-12-25,0.0,2005,12,25,2628,500,0,0,6000,8128,0
725,2005-12-26,0.0,2005,12,26,8128,500,0,0,0,7628,0
726,2005-12-27,0.0,2005,12,27,7628,500,0,0,0,7128,0
727,2005-12-28,0.0,2005,12,28,7128,500,0,0,0,6628,0
728,2005-12-29,0.0,2005,12,29,6628,500,0,0,0,6128,0
729,2005-12-30,0.0,2005,12,30,6128,500,0,0,0,5628,0
730,2005-12-31,0.0,2005,12,31,5628,500,0,0,0,5128,0
731,2006-01-01,0.0,2006,01,01,5128,500,0,0,0,4628,0
732,2006-01-02,0.0,2006,01,02,4628,500,0,0,0,4128,0
733,2006-01-03,0.0,2006,01,03,4128,500,0,0,0,3628,0
734,2006-01-04,0.0,2006,01,04,3628,500,0,0,0,3128,0
735,2006-01-05,0.0,2006,01,05,3128,500,0,0,0,2628,0
736,2006-01-06,0.0,2006,01,06,2628,500,0,0,6000,8128,0
737,2006-01-07,0.0,2006,01,07,8128,500,0,0,0,7628,0
738,2006-01-08,0.0,2006,01,08,7628,500,0,0,0,7128,0
739,2006-01-09,0.0,2006,01,09,7128,500,0,0,0,6628,0
740,2006-01-10,0.0,2006,01,10,6628,500,0,0,0,6128,0
741,2006-01-11,0.0,2006,01,11,6128,500,0,0,0,5628,0
742,2006-01-12,0.0,2006,01,12,5628,500,0,0,0,5128,0
743,2006-01-13,0.0,2006,01,13,5128,500,0,0,0,4628,0
744,2006-01-14,0.0,2006,01,14,4628,500,0,0,0,4128,0
745,2006-01-15,0.0,2006,01,15,4128,500,0,0,0,3628,0
746,2006-01-16,0.0,2006,01,16,3628,500,0,0,0,3128,0
747,2006-01-17,0.0,2006,01,17,3128,500,0,0,0,2628,0
748,2006-01-18,0.0,2006,01,18,2628,500,0,0,6000,8128,0
749,2006-01-19,0.0,2006,01,19,8128,500,0,0,0,7628,0
750,2006-01-20,0.0,2006,01,20,7628,500,0,0,0,7128,0
751,2006-01-21,0.0,2006,01,21,7128,500,0,0,0,6628,0
752,2006-01-22,0.0,2006,01,22,6628,500,0,0,0,6128,0
753,2006-01-23,0.0,2006,01,23,6128,500,0,0,0,5628,0
754,2006-01-24,0.0,2006,01,24,5628,500,0,0,0,5128,0
755,2006-01-25,0.0,2006,01,25,5128,500,0,0,0,4628,0
756,2006-01-26,0.0,2006,01,26,4628,500,0,0,0,4128,0
757,2006-01-27,0.0,2006,01,27,4128,500,0,0,0,3628,0
758,2006-01-28,0.0,2006,01,28,3628,500,0,0,0,3128,0
759,2006-01-29,0.0,2006,01,29,3128,500,0,0,0,2628,0
760,2006-01-30,0.0,2006,01,30,2628,500,0,0,6000,8128,0
761,2006-01-31,0.0,2006,01,31,8128,500,0,0,0,7628,0
762,2006-02-01,0.0,2006,02,01,7628,500,0,0,0,7128,0
763,2006-02-02,0.0,2006,02,02,7128,500,0,0,0,6628,0
764,2006-02-03,0.0,2006,02,03,6628,500,0,0,0,6128,0
765,2006-02-04,0.0,2006,02,04,6128,500,0,0,0,5628,0
766,2006-02-05,0.0,2006,02,05,5628,500,0,0,0,5128,0
767,2006-02-06,0.0,2006,02,06,5128,500,0,0,0,4628,0
